meet,stroke,gender,distance,event_type,world_record_time,american_record_time,us_open_record_time,field_size,seed_mean,seed_median,seed_std,seed_cv,seed_skewness,seed_kurtosis,seed_iqr,seed_iqr_ratio,seed_5th_to_1st_ratio,seed_3rd_to_1st_ratio,max_gap,avg_gap,gap_1st_2nd,max_gap_position,hhi_seed_times,top_seed_vs_world_record,top_seed_world_record_pct,swimmers_within_2pct_world,swimmers_within_3pct_world,swimmers_within_5pct_world,top_seed_vs_american_record,top_seed_american_record_pct,swimmers_within_2pct_american,swimmers_within_3pct_american,swimmers_within_5pct_american,top_seed_vs_us_open_record,top_seed_us_open_record_pct,swimmers_within_2pct_us_open,swimmers_within_3pct_us_open,swimmers_within_5pct_us_open,swimmers_within_5pct_top_seed,swimmers_within_10pct_top_seed,swimmers_within_15pct_top_seed,pressure_index,dark_horse_potential,competitive_bandwidth,competitive_bandwidth_pct,avg_age,top_seed_age,age_range,world_record_holder_competing,american_record_holder_competing,us_open_record_holder_competing,record_holders_count,top_seed_holds_record,winner_vs_world_record,winner_vs_american_record,winner_vs_us_open_record,top_seed_won,meet_avg_field_size,meet_avg_competitiveness,meet_avg_pressure,meet_total_record_holders,distance_category,stroke_category
Complete Meet Results 2023 Tyr Pro Swim Series Fort Lauderdale,Freestyle,Women,1500,Women_Freestyle_1500,920.48,920.48,920.48,13,960.2000000000002,995.73,124.62240161630405,0.1297879625247907,-2.990243472987949,7.372174609062736,25.480000000000018,0.025589266166531104,1.834297659487103,1.821400574862817,409.11,41.964999999999996,409.11,1,0.08049056616394837,384.70000000000005,0.41793412132800284,1,2,2,384.70000000000005,0.41793412132800284,1,2,2,384.70000000000005,0.41793412132800284,1,2,2,1,1,1,0.7635783343909814,0.3320006033304742,25.480000000000018,0.047556833028481876,17.46153846153846,17,9,False,False,False,0,False,35.789999999999964,35.789999999999964,35.789999999999964,False,34.529411764705884,0.03573348994006116,0.03592554668123066,11,long_distance,free
Complete Meet Results 2023 Tyr Pro Swim Series Fort Lauderdale,Freestyle,Men,1500,Men_Freestyle_1500,871.02,876.7,885.54,15,876.8493333333334,935.2,145.21573957238778,0.16561082280846548,-2.0133867759816644,2.305471415923493,53.14499999999998,0.056827416595380646,1.7712405537872724,1.7119368885590986,362.94000000000005,32.760714285714286,1.6499999999999773,2,0.07089321897700637,358.90999999999997,0.4120571284241464,4,4,6,364.59000000000003,0.415866316870081,4,4,6,373.42999999999995,0.4216974953135939,4,6,6,2,2,2,0.003221964031165135,0.7700618336956275,63.59000000000003,0.12417254105563263,19.333333333333332,20,15,False,True,False,1,False,29.220000000000027,23.539999999999964,14.700000000000045,False,34.529411764705884,0.03573348994006116,0.03592554668123066,11,long_distance,free
Complete Meet Results 2023 Tyr Pro Swim Series Fort Lauderdale,Freestyle,Women,100,Women_Freestyle_100,51.71,52.04,52.54,48,56.518750000000004,56.55,1.1060809663703044,0.019570159749999854,-0.06544150358895334,0.004020671071395032,1.4124999999999943,0.02497789566755074,1.02396433215679,1.010403120936281,1.0700000000000003,0.11553191489361701,0.5100000000000051,47,0.020841351263341475,-2.1199999999999974,-0.04099787275188547,0,0,1,-1.7899999999999991,-0.034396617986164474,0,0,3,-1.2899999999999991,-0.02455272173582031,0,1,5,23,47,48,0.009474270852684472,0.018612677575421423,1.5899999999999963,0.029537432658368872,19.854166666666668,26,15,False,True,True,1,False,1.6700000000000017,1.3400000000000034,0.8400000000000034,True,34.529411764705884,0.03573348994006116,0.03592554668123066,11,sprint,free
Complete Meet Results 2023 Tyr Pro Swim Series Fort Lauderdale,Freestyle,Men,100,Men_Freestyle_100,46.86,46.96,,55,50.86636363636363,50.94,1.2276235188901485,0.024134288970728352,0.36979744525935276,0.6198092688397545,1.7250000000000014,0.03386336866902241,1.014459822350754,1.0088824623011776,2.1799999999999997,0.12111111111111122,0.4000000000000057,54,0.018192264890794792,-1.5499999999999972,-0.033077251387110485,0,0,5,-1.4499999999999957,-0.030877342419079978,0,0,5,,,0,0,0,27,54,55,0.00826275562900239,0.011623122814235854,1.7800000000000011,0.036769262549060135,22.363636363636363,27,14,False,False,False,0,False,1.4200000000000017,1.3200000000000003,,False,34.529411764705884,0.03573348994006116,0.03592554668123066,11,sprint,free
Complete Meet Results 2023 Tyr Pro Swim Series Fort Lauderdale,Breaststroke,Women,100,Women_Breaststroke_100,64.13,64.13,64.45,31,71.15935483870966,71.46000000000001,2.020119663469136,0.028388673113295567,-0.41131137190317446,-1.1649185588638813,3.470000000000013,0.04855863420095176,1.0136437787335013,1.008898116565327,0.9500000000000028,0.20899999999999988,0.12999999999999545,18,0.032284723513998574,-3.3000000000000114,-0.051457975986278055,0,0,0,-3.3000000000000114,-0.051457975986278055,0,0,0,-2.980000000000004,-0.04623739332816142,0,0,2,12,31,31,0.0019279252558207836,0.014988764599846743,4.040000000000006,0.059913984873201924,20.516129032258064,26,13,True,True,False,1,True,2.1500000000000057,2.1500000000000057,1.8299999999999983,True,34.529411764705884,0.03573348994006116,0.03592554668123066,11,sprint,breast
Complete Meet Results 2023 Tyr Pro Swim Series Fort Lauderdale,Breaststroke,Men,100,Men_Breaststroke_100,56.88,58.14,58.14,61,63.97163934426229,63.88,1.6386511649583153,0.025615275483874062,-0.05474426817222354,-0.21058153967153492,2.3900000000000006,0.037413901064495936,1.0172099950355784,1.0046334602018865,2.1400000000000006,0.13500000000000004,0.20000000000000284,60,0.01640426664090782,-3.549999999999997,-0.06241209563994369,0,0,0,-2.289999999999999,-0.0393876848985208,0,0,3,-2.289999999999999,-0.0393876848985208,0,0,3,23,60,61,0.0033096144299189613,0.015942507847348478,2.3900000000000006,0.039549892437531035,21.016393442622952,29,16,False,True,True,1,False,3.0899999999999963,1.8299999999999983,1.8299999999999983,False,34.529411764705884,0.03573348994006116,0.03592554668123066,11,sprint,breast
Complete Meet Results 2023 Tyr Pro Swim Series Fort Lauderdale,Backstroke,Women,50,Women_Backstroke_50,26.98,27.12,27.12,31,31.30451612903225,30.17,6.1416856143263905,0.196191680108114,4.842092699707773,22.893431433899558,1.3850000000000016,0.045906529665230414,1.0402611534276387,1.0359085963003263,29.050000000000004,1.214,0.7199999999999989,30,0.032620233787348005,-0.5899999999999999,-0.021868050407709408,0,1,2,-0.4499999999999993,-0.016592920353982275,1,1,2,-0.4499999999999993,-0.016592920353982275,1,1,2,6,19,27,0.026115342763873735,0.03335720253013467,1.4700000000000024,0.05331882480957571,18.838709677419356,21,14,False,False,False,0,False,0.5700000000000003,0.4299999999999997,0.4299999999999997,True,34.529411764705884,0.03573348994006116,0.03592554668123066,11,sprint,back
Complete Meet Results 2023 Tyr Pro Swim Series Fort Lauderdale,Backstroke,Men,50,Men_Backstroke_50,23.71,23.71,23.71,37,28.892972972972974,27.02,7.566674397098237,0.2618863210849311,3.803217756243917,12.917619619840593,1.4100000000000001,0.05218356772760918,1.032012805122049,1.01640656262505,28.54,1.0141666666666667,0.2700000000000031,35,0.02752132570939545,-1.2799999999999976,-0.05398566005904671,0,0,0,-1.2799999999999976,-0.05398566005904671,0,0,0,-1.2799999999999976,-0.05398566005904671,0,0,0,7,24,31,0.010804321728691602,0.02925373134328356,1.4100000000000001,0.05642256902761105,19.486486486486488,25,12,True,True,True,1,False,1.0199999999999996,1.0199999999999996,1.0199999999999996,True,34.529411764705884,0.03573348994006116,0.03592554668123066,11,sprint,back
Complete Meet Results 2023 Tyr Pro Swim Series Fort Lauderdale,Butterfly,Women,200,Women_Butterfly_200,121.81,124.14,125.05,17,137.29470588235293,136.49,4.439186620842978,0.032333268732494994,1.1588255519607782,0.4014362617917695,2.1500000000000057,0.01575206974869958,1.0210287443267776,1.0065052950075644,3.8700000000000045,1.0100000000000016,0.15000000000000568,14,0.058880846616973605,-10.389999999999986,-0.08529677366390269,0,0,0,-8.059999999999988,-0.06492669566618324,0,0,0,-7.1499999999999915,-0.0571771291483406,0,0,0,13,16,17,0.0011346444780635833,0.017362817362817688,2.1500000000000057,0.016263237518910786,20.764705882352942,17,20,False,False,False,0,False,8.079999999999984,5.749999999999986,4.839999999999989,False,34.529411764705884,0.03573348994006116,0.03592554668123066,11,short,fly
Complete Meet Results 2023 Tyr Pro Swim Series Fort Lauderdale,Butterfly,Men,200,Men_Butterfly_200,110.34,111.50999999999999,112.2,27,122.54296296296296,122.96,3.270763660760922,0.026690750588015965,-0.20040119205581125,-1.1106564113231543,5.480000000000004,0.04456733897202346,1.0102371608940455,1.0023033612011603,1.4699999999999847,0.40769230769230747,0.10999999999999943,7,0.0370637549411583,-6.8799999999999955,-0.06235272793184698,0,0,0,-5.710000000000008,-0.05120616985023772,0,0,0,-5.019999999999996,-0.04474153297682706,0,0,4,14,27,27,0.0009384064152874888,0.01098557521495056,6.3799999999999955,0.05442757208667459,22.11111111111111,18,11,False,False,False,0,False,4.150000000000006,2.980000000000018,2.2900000000000063,False,34.529411764705884,0.03573348994006116,0.03592554668123066,11,short,fly
Complete Meet Results 2023 Tyr Pro Swim Series Fort Lauderdale,Freestyle,Women,400,Women_Freestyle_400,236.4,236.46,237.94,27,258.9577777777778,259.83,5.211452725121165,0.020124719828239046,-0.24482194793200426,-0.6764620253962033,6.3799999999999955,0.024554516414578748,1.0191345067011142,1.0157032133053447,3.640000000000015,0.8003846153846144,3.640000000000015,1,0.03705220950758049,-11.319999999999993,-0.04788494077834177,0,0,1,-11.259999999999991,-0.04761904761904758,0,0,1,-9.780000000000001,-0.04110279902496428,0,0,1,14,27,27,0.014694009365412623,0.014880713846811257,6.6299999999999955,0.026764088487001434,18.62962962962963,17,13,False,False,False,0,False,8.780000000000001,8.719999999999999,7.240000000000009,False,34.529411764705884,0.03573348994006116,0.03592554668123066,11,middle,free
Complete Meet Results 2023 Tyr Pro Swim Series Fort Lauderdale,Freestyle,Men,400,Men_Freestyle_400,220.07,222.78,223.53,35,239.0625714285714,239.19,4.402512492304587,0.018415733027535,-0.43762783771562175,-1.0202513847815782,6.435000000000002,0.026903298632886,1.0090999696667677,1.0029899900333665,1.6500000000000057,0.4185294117647056,0.06999999999999318,9,0.028581284369219945,-10.700000000000017,-0.048620893352115314,0,0,2,-7.990000000000009,-0.03586497890295363,0,0,6,-7.240000000000009,-0.032389388448977804,0,0,8,22,35,35,0.00030333232222556303,0.00930078060122907,7.400000000000006,0.03206655977813409,19.942857142857143,20,13,False,False,False,0,False,5.950000000000017,3.240000000000009,2.490000000000009,True,34.529411764705884,0.03573348994006116,0.03592554668123066,11,middle,free
Complete Meet Results 2023 Tyr Pro Swim Series Fort Lauderdale,Freestyle,Women,200,Women_Freestyle_200,112.97999999999999,113.61,114.13,44,122.26590909090909,122.935,2.586756760344909,0.021156811245083555,1.336049161363228,5.588924982435778,3.242500000000007,0.026375727010208704,1.0189532997524118,1.0137454110817041,8.700000000000017,0.3774418604651167,0.8100000000000023,43,0.022736964228904446,-4.150000000000006,-0.036732164984953145,0,0,2,-3.519999999999996,-0.03098318809963908,0,0,4,-3.0,-0.02628581442215018,0,1,8,24,43,44,0.006915393152907046,0.015399668183945349,3.210000000000008,0.027405446939298285,19.772727272727273,25,19,False,False,False,0,False,1.9800000000000182,1.3500000000000085,0.8300000000000125,True,34.529411764705884,0.03573348994006116,0.03592554668123066,11,short,free
Complete Meet Results 2023 Tyr Pro Swim Series Fort Lauderdale,Freestyle,Men,200,Men_Freestyle_200,102.0,102.96000000000001,104.1,55,111.94709090909092,111.97,1.8659890604056937,0.016668490849137036,-0.2504284367999612,-0.5552915886755767,2.5249999999999915,0.022550683218719225,1.013572557404481,1.00929627219485,0.8100000000000023,0.14500000000000024,0.8100000000000023,1,0.018186918144596973,-5.569999999999993,-0.054607843137254836,0,0,0,-4.609999999999985,-0.04477466977466963,0,0,1,-3.469999999999999,-0.033333333333333326,0,0,7,37,55,55,0.007529980477828413,0.010218414756502328,2.5999999999999943,0.0241703077066096,20.254545454545454,20,12,False,False,False,0,False,5.039999999999992,4.079999999999984,2.9399999999999977,False,34.529411764705884,0.03573348994006116,0.03592554668123066,11,short,free
Complete Meet Results 2023 Tyr Pro Swim Series Fort Lauderdale,Breaststroke,Women,50,Women_Breaststroke_50,29.3,29.4,29.62,30,34.745333333333335,33.2,7.532887331930271,0.21680285118184517,4.859062100149058,22.738714990359025,1.4600000000000009,0.043975903614457856,1.0469314079422383,1.0367574663603545,36.790000000000006,1.5165517241379312,0.5,29,0.03374372653443664,-1.1699999999999982,-0.03993174061433441,0,0,1,-1.0700000000000003,-0.03639455782312926,0,0,1,-0.8499999999999979,-0.02869682646860222,0,1,2,6,18,25,0.016409583196586808,0.04226345486111107,1.5200000000000031,0.049885132917623996,19.566666666666666,26,13,False,True,True,1,True,0.7399999999999984,0.6400000000000006,0.41999999999999815,False,34.529411764705884,0.03573348994006116,0.03592554668123066,11,sprint,breast
Complete Meet Results 2023 Tyr Pro Swim Series Fort Lauderdale,Breaststroke,Men,50,Men_Breaststroke_50,25.95,26.45,26.52,49,35.303061224489795,29.59,13.126448795308022,0.3718218290430344,1.7905204690570677,1.2875870695128402,2.4700000000000024,0.08347414667117277,1.0469448584202683,1.0331594634873325,26.4,0.8235416666666667,0.879999999999999,41,0.021452198530138057,-0.8900000000000006,-0.0342967244701349,0,0,1,-0.39000000000000057,-0.014744801512287357,1,1,3,-0.3200000000000003,-0.012066365007541489,1,1,3,6,22,35,0.0327868852459016,0.028409090909090984,2.4700000000000024,0.0920268256333831,20.448979591836736,23,16,False,True,True,2,True,1.1500000000000021,0.6500000000000021,0.5800000000000018,True,34.529411764705884,0.03573348994006116,0.03592554668123066,11,sprint,breast
Complete Meet Results 2023 Tyr Pro Swim Series Fort Lauderdale,Butterfly,Women,50,Women_Butterfly_50,24.43,25.38,25.46,44,32.445454545454545,28.525,10.330555616172974,0.31839762336201377,2.3642873907001185,3.742641224234088,2.794999999999998,0.0979842243645924,1.0117517443995594,1.0036724201248621,28.020000000000003,0.8195348837209303,0.0799999999999983,39,0.023503869523607685,-2.8000000000000007,-0.11461318051575935,0,0,0,-1.8500000000000014,-0.07289204097714742,0,0,0,-1.7699999999999996,-0.0695208169677926,0,0,0,23,31,36,0.002937936099889765,0.009045348979342359,3.1400000000000006,0.11531399192067575,19.431818181818183,24,19,False,False,False,0,False,2.379999999999999,1.4299999999999997,1.3499999999999979,False,34.529411764705884,0.03573348994006116,0.03592554668123066,11,sprint,fly
Complete Meet Results 2023 Tyr Pro Swim Series Fort Lauderdale,Butterfly,Men,50,Men_Butterfly_50,22.27,22.35,22.84,64,32.12234375,25.485,13.520597798149902,0.42090944245467465,1.6235373270543454,1.0443774377106259,3.289999999999999,0.12909554639984303,1.0216010165184244,1.0148242270224481,25.53,0.7804761904761905,0.19000000000000128,51,0.016675232622381297,-1.3399999999999999,-0.06017063313875168,0,0,0,-1.259999999999998,-0.056375838926174406,0,0,0,-0.7699999999999996,-0.03371278458844131,0,0,4,16,38,45,0.008047437526471888,0.01926457146874782,3.3999999999999986,0.14400677678949592,21.21875,23,18,False,False,False,0,False,1.2100000000000009,1.129999999999999,0.6400000000000006,True,34.529411764705884,0.03573348994006116,0.03592554668123066,11,sprint,fly
Complete Meet Results 2023 Tyr Pro Swim Series Fort Lauderdale,Backstroke,Women,200,Women_Backstroke_200,123.35,123.35,125.08,24,138.1545833333333,138.10500000000002,2.466201497523855,0.017851029173411585,0.3537240711430613,-0.6092167167009661,2.7675000000000125,0.02003910068426206,1.0176069528733047,1.0136360230763466,1.6999999999999886,0.4026086956521735,1.6999999999999886,1,0.041679793943788096,-10.120000000000005,-0.08204296716659915,0,0,0,-10.120000000000005,-0.08204296716659915,0,0,0,-8.39,-0.06707707067476816,0,0,0,19,24,24,0.01273694463175237,0.012147607702997984,3.5500000000000114,0.026597737319247857,18.958333333333332,17,17,False,False,False,0,False,6.180000000000007,6.180000000000007,4.450000000000003,True,34.529411764705884,0.03573348994006116,0.03592554668123066,11,short,back
Complete Meet Results 2023 Tyr Pro Swim Series Fort Lauderdale,Backstroke,Men,200,Men_Backstroke_200,111.92,111.92,113.08,25,126.0456,125.44,3.096714491198696,0.02456820778510869,0.3989604270494556,-0.9267980154692901,5.1499999999999915,0.041055484693877486,1.012094783610334,1.005923975645878,1.6099999999999852,0.4608333333333328,0.5099999999999909,24,0.040023715869455585,-9.620000000000005,-0.08595425303788425,0,0,0,-9.620000000000005,-0.08595425303788425,0,0,0,-8.460000000000008,-0.07481429076759823,0,0,0,18,25,25,0.0041961494158301044,0.009715779246548192,5.1499999999999915,0.04237288135593213,19.84,27,13,False,False,False,0,False,4.519999999999996,4.519999999999996,3.3599999999999994,True,34.529411764705884,0.03573348994006116,0.03592554668123066,11,short,back
Complete Meet Results 2023 Tyr Pro Swim Series Fort Lauderdale,IM,Women,400,Women_IM_400,266.36,271.12,268.61,25,296.7504,296.58,7.58060339550883,0.025545385601868878,0.07136863206373155,-0.1192370847974189,8.95999999999998,0.030211072897700385,1.0401471586241382,1.0208236596778226,5.5499999999999545,1.3566666666666645,5.5499999999999545,1,0.04002610407749149,-13.610000000000014,-0.05109626069980482,0,0,0,-8.850000000000023,-0.032642372381233485,0,0,1,-11.360000000000014,-0.04229179851829795,0,0,1,10,23,25,0.019823552523484493,0.02793447570543553,8.95999999999998,0.0320034289388148,18.76,25,17,False,False,False,0,False,9.680000000000007,4.920000000000016,7.430000000000007,True,34.529411764705884,0.03573348994006116,0.03592554668123066,11,middle,im
Complete Meet Results 2023 Tyr Pro Swim Series Fort Lauderdale,IM,Men,400,Men_IM_400,243.84,243.84,245.25,18,272.62,273.40999999999997,6.257017393828043,0.02295142467107345,0.012337085883905028,-0.20304474825539387,5.842499999999973,0.021369006254343195,1.0321083320546265,1.0199861899647076,5.490000000000009,1.4588235294117653,1.0299999999999727,15,0.05558488683613028,-16.840000000000003,-0.06906167979002625,0,0,0,-16.840000000000003,-0.06906167979002625,0,0,0,-15.430000000000007,-0.06291539245667689,0,0,0,10,18,18,0.003951204541967058,0.03098578967182895,6.019999999999982,0.02309344790547791,20.11111111111111,23,11,False,False,False,0,False,12.090000000000003,12.090000000000003,10.680000000000007,False,34.529411764705884,0.03573348994006116,0.03592554668123066,11,middle,im
Complete Meet Results 2023 Tyr Pro Swim Series Fort Lauderdale,Freestyle,Women,800,Women_Freestyle_800,484.79,484.79,,10,516.858,520.15,11.283315824703294,0.021830591428793393,-1.3875385586616293,1.6458618758716108,8.17999999999995,0.015726232817456408,1.061511351528563,1.0537046143758708,21.299999999999955,4.902222222222217,21.299999999999955,1,0.10005080923110143,-3.25,-0.006703933661997979,1,1,1,-3.25,-0.006703933661997979,1,1,1,,,0,0,0,2,10,10,0.04364396360954011,0.04116785979265682,8.67999999999995,0.017785427423981537,18.4,25,11,True,True,False,1,True,9.909999999999968,9.909999999999968,,True,34.529411764705884,0.03573348994006116,0.03592554668123066,11,distance,free
Complete Meet Results 2023 Tyr Pro Swim Series Fort Lauderdale,Freestyle,Men,800,Men_Freestyle_800,452.12,459.36,463.32,21,492.21714285714285,492.45,15.342542516947892,0.031170272591259155,-0.19938171351783557,-1.243992637398629,26.00999999999999,0.05281754492841911,1.0194208129242932,1.009860788863109,7.1200000000000045,2.413999999999999,4.5499999999999545,5,0.04766599332421533,-13.360000000000014,-0.029549677076882275,0,1,5,-6.1200000000000045,-0.013322884012539194,1,4,6,-2.160000000000025,-0.004662004662004716,4,5,8,9,19,21,0.00977485606255898,0.022408454568452894,26.00999999999999,0.05587780355761792,19.38095238095238,29,15,False,False,False,0,False,18.25999999999999,11.019999999999982,7.060000000000002,False,34.529411764705884,0.03573348994006116,0.03592554668123066,11,distance,free
Complete Meet Results 2023 Tyr Pro Swim Series Fort Lauderdale,Backstroke,Women,100,Women_Backstroke_100,57.45,57.57,57.76,27,63.33259259259259,63.55,1.3688616319236,0.021613857508238226,-0.6869529513647831,-0.41700116830865763,2.039999999999999,0.03210070810385522,1.0323974082073435,1.0111314171789334,0.7800000000000011,0.19076923076923108,0.5200000000000031,4,0.037054893164694694,-2.739999999999995,-0.04769364664926014,0,0,1,-2.6199999999999974,-0.04550981413930862,0,0,1,-2.4299999999999997,-0.04207063711911357,0,0,1,11,27,27,0.00863930885529163,0.024648469809760046,2.219999999999999,0.036883203189898635,19.074074074074073,28,17,False,False,False,0,False,2.259999999999998,2.1400000000000006,1.9500000000000028,False,34.529411764705884,0.03573348994006116,0.03592554668123066,11,sprint,back
Complete Meet Results 2023 Tyr Pro Swim Series Fort Lauderdale,Backstroke,Men,100,Men_Backstroke_100,,51.85,51.94,32,56.900625,57.335,1.3267510540319913,0.02331698560485041,-0.5026021042241856,-0.8611375071061036,1.8199999999999932,0.03174326327723019,1.013286584240635,1.0107030817494003,0.6000000000000014,0.14645161290322578,0.2700000000000031,27,0.03126742084656849,,,0,0,0,-2.3399999999999963,-0.04513018322082924,0,0,1,-2.25,-0.04331921447824413,0,0,2,14,32,32,0.004982469090238109,0.015431814695505405,1.759999999999998,0.032478317032662816,20.625,22,12,False,True,False,1,False,,1.1000000000000014,1.0100000000000051,False,34.529411764705884,0.03573348994006116,0.03592554668123066,11,sprint,back
Complete Meet Results 2023 Tyr Pro Swim Series Fort Lauderdale,Breaststroke,Women,200,Women_Breaststroke_200,138.95,139.59,140.38,25,156.09680000000003,155.66,4.544699523620894,0.029114623256984724,-0.006638164171921468,-1.3252852913634503,8.48999999999998,0.05454195040472813,1.0236646382691008,1.0150101419878297,1.8700000000000045,0.6320833333333328,1.8700000000000045,1,0.04003397874107016,-8.950000000000017,-0.06441165887009728,0,0,0,-8.310000000000002,-0.059531485063399975,0,0,0,-7.52000000000001,-0.053568884456475355,0,0,0,12,24,25,0.012643678160919571,0.018521629097098535,8.48999999999998,0.05740365111561853,19.44,26,13,False,False,False,0,False,4.3799999999999955,3.7399999999999807,2.9499999999999886,True,34.529411764705884,0.03573348994006116,0.03592554668123066,11,short,breast
Complete Meet Results 2023 Tyr Pro Swim Series Fort Lauderdale,Breaststroke,Men,200,Men_Breaststroke_200,125.95,127.17,127.17,50,139.9642,140.355,2.9107710937138283,0.020796540070345333,-0.3933039129380138,-0.7979913278839494,4.715000000000003,0.03359338819422182,1.0226760774891124,1.0095359663613155,1.2300000000000182,0.2361224489795917,1.1500000000000057,18,0.020008805343265507,-7.230000000000004,-0.05740373163953953,0,0,0,-6.010000000000005,-0.04725957379885197,0,0,1,-6.010000000000005,-0.04725957379885197,0,0,1,19,50,50,0.008634930169695191,0.016198771385493308,4.8300000000000125,0.03626670671271972,20.58,28,14,False,False,False,0,False,4.820000000000007,3.6000000000000085,3.6000000000000085,False,34.529411764705884,0.03573348994006116,0.03592554668123066,11,short,breast
Complete Meet Results 2023 Tyr Pro Swim Series Fort Lauderdale,Butterfly,Women,100,Women_Butterfly_100,55.48,55.64,55.66,30,61.22866666666666,61.44,1.3937855725405612,0.022763611367342552,0.2923460059058153,2.676874104692353,1.3250000000000028,0.02156575520833338,1.038234271810914,1.0300660410149463,3.1699999999999946,0.2817241379310343,1.7000000000000028,29,0.03335049762987705,-2.0600000000000023,-0.03713049747656818,0,0,1,-1.8999999999999986,-0.03414809489575842,0,0,1,-1.8800000000000026,-0.033776500179662286,0,0,1,7,29,30,0.029544664581160982,0.02688816578181208,1.3599999999999994,0.023635731664928737,19.966666666666665,21,20,False,False,False,0,False,1.1200000000000045,0.9600000000000009,0.9400000000000048,True,34.529411764705884,0.03573348994006116,0.03592554668123066,11,sprint,fly
Complete Meet Results 2023 Tyr Pro Swim Series Fort Lauderdale,Butterfly,Men,100,Men_Butterfly_100,49.45,49.45,49.76,46,54.64978260869566,54.650000000000006,1.3473637531030003,0.024654512585171987,0.08019831489678421,-1.0442636143473236,2.322499999999998,0.042497712717291816,1.0104941804999046,1.0011448196908987,0.5399999999999991,0.10311111111111113,0.020000000000003126,33,0.021752315205593117,-2.9599999999999937,-0.059858442871587335,0,0,0,-2.9599999999999937,-0.059858442871587335,0,0,0,-2.6499999999999986,-0.05325562700964628,0,0,0,29,46,46,0.00038160656363295416,0.008298359404807503,2.4199999999999946,0.04617439419958013,21.02173913043478,18,17,False,False,False,0,False,2.0899999999999963,2.0899999999999963,1.7800000000000011,False,34.529411764705884,0.03573348994006116,0.03592554668123066,11,sprint,fly
Complete Meet Results 2023 Tyr Pro Swim Series Fort Lauderdale,IM,Women,200,Women_IM_200,126.12,126.15,127.84,29,139.9706896551724,140.44,2.950161808577547,0.021076997018772126,-0.08005983726211385,0.424473802833889,3.930000000000007,0.02798348048988897,1.0256467941507312,1.0185226846644169,4.130000000000024,0.5114285714285722,1.0300000000000011,28,0.03449817786116856,-7.22999999999999,-0.05732635585156985,0,0,0,-7.199999999999989,-0.05707491082045175,0,0,0,-5.509999999999991,-0.04310075093867327,0,0,1,12,28,29,0.007724034495688048,0.024278190714525614,3.930000000000007,0.029471316085489366,19.620689655172413,23,16,False,False,False,0,False,5.819999999999993,5.789999999999992,4.099999999999994,True,34.529411764705884,0.03573348994006116,0.03592554668123066,11,short,im
Complete Meet Results 2023 Tyr Pro Swim Series Fort Lauderdale,IM,Men,200,Men_IM_200,114.0,114.0,114.56,29,127.19586206896551,127.59,3.1671128125126713,0.024899495636072383,0.5278346231202263,-0.3031996964845147,4.5,0.035269221725840585,1.0098023198823722,1.0053912759353048,2.3799999999999955,0.43035714285714277,0.1700000000000017,27,0.034503639735696846,-8.420000000000002,-0.07385964912280703,0,0,0,-8.420000000000002,-0.07385964912280703,0,0,0,-7.859999999999999,-0.06861033519553073,0,0,0,19,29,29,0.0013886619833360701,0.012244398187829068,4.5,0.0367586995588956,20.620689655172413,28,13,False,False,False,0,False,4.319999999999993,4.319999999999993,3.759999999999991,False,34.529411764705884,0.03573348994006116,0.03592554668123066,11,short,im
Complete Meet Results 2023 Tyr Pro Swim Series Fort Lauderdale,Freestyle,Women,50,Women_Freestyle_50,23.67,23.97,24.08,46,26.167173913043474,26.310000000000002,1.0413424927206028,0.03979575693504784,-1.2752822678505908,5.523434867441074,0.9100000000000001,0.03458760927404029,1.1492880110243455,1.1322921451538814,2.7600000000000016,0.15022222222222226,2.7600000000000016,1,0.02177855530925273,1.9000000000000021,0.08027038445289404,1,1,3,2.1999999999999993,0.09178139340842717,1,3,5,2.3099999999999987,0.09593023255813948,2,3,5,1,1,5,0.1267799724391365,0.08466522678185749,0.9499999999999993,0.04363803399173171,19.58695652173913,26,21,False,True,False,1,False,0.7299999999999969,0.4299999999999997,0.3200000000000003,False,34.529411764705884,0.03573348994006116,0.03592554668123066,11,sprint,free
Complete Meet Results 2023 Tyr Pro Swim Series Fort Lauderdale,Freestyle,Men,50,Men_Freestyle_50,20.91,,21.04,54,23.30407407407408,23.28,0.6744147490767761,0.02893977881005221,-0.013594535199837308,-0.03272703901930063,0.9100000000000001,0.03908934707903781,1.0160036579789664,1.011888431641518,0.9499999999999993,0.06320754716981128,0.17999999999999972,53,0.018534114876971874,-0.9600000000000009,-0.04591104734576761,0,0,1,,,0,0,0,-0.8300000000000018,-0.039448669201521,0,0,2,15,45,53,0.008230452674897106,0.01404068002428643,0.9299999999999997,0.042524005486968434,21.25925925925926,24,15,False,False,False,0,False,1.129999999999999,,1.0,False,34.529411764705884,0.03573348994006116,0.03592554668123066,11,sprint,free
