event,meet,stroke,gender,distance,source_file,meet_category,records,entries
23,Compllete Results Lc Nationals 2017,Freestyle,Women,400,compllete-results-lc-nationals-2017.pdf,national-championships,"[['World', '3:56.46', '8/7/2016', 'Katie Ledecky', 'USA'], ['American', '3:56.46', '8/7/2016', 'Katie Ledecky', 'USA'], ['U.S. Open', '3:58.44', '6/30/2017', 'Katie Ledecky', 'Stanford Swimmin']]",[]
24,Compllete Results Lc Nationals 2017,Freestyle,Men,400,compllete-results-lc-nationals-2017.pdf,national-championships,"[['World', '3:40.07', '7/26/2009', 'Paul Biederman', 'GER'], ['American', '3:42.78', '8/10/2008', 'Larsen Jensen', 'USA'], ['U.S. Open', '3:43.53', '6/29/2008', 'Larsen Jensen', 'Trojan']]",[]
25,Compllete Results Lc Nationals 2017,Breaststroke,Women,100,compllete-results-lc-nationals-2017.pdf,national-championships,"[['World', '1:04.35', '7/29/2013', 'Ruta Meilutyte', 'LTU'], ['American', '1:04.45', '8/7/2009', 'Jessica Hardy', 'Trojan'], ['U.S. Open', '1:04.45', '8/7/2009', 'Jessica Hardy', 'Trojan']]",[]
26,Compllete Results Lc Nationals 2017,Breaststroke,Men,100,compllete-results-lc-nationals-2017.pdf,national-championships,"[['World', '57.13', '8/7/2016', 'Adam Peaty', 'GBR'], ['American', '58.74', '6/30/2017', 'Kevin Cordes', 'Unattached-SE'], ['U.S. Open', '58.74', '6/30/2017', 'Kevin Cordes', 'Unattached-SE']]",[]
27,Compllete Results Lc Nationals 2017,Backstroke,Women,100,compllete-results-lc-nationals-2017.pdf,national-championships,"[['World', '58.12', '7/28/2009', 'Gemma Spofforth', 'GBR'], ['American', '58.33', '7/30/2012', 'Missy Franklin', 'USA Olympic Team'], ['U.S. Open', '58.57', '6/30/2017', 'Kathleen Baker', 'Team Elite-NC']]",[]
28,Compllete Results Lc Nationals 2017,Backstroke,Men,100,compllete-results-lc-nationals-2017.pdf,national-championships,"[['World', '51.85', '8/13/2016', 'Ryan Murphy', 'USA'], ['American', '51.85', '8/13/2016', 'Ryan Murphy', 'USA'], ['U.S. Open', '51.94', '7/8/2009', 'Aaron Peirsol', 'Longhorn']]",[]
29,Compllete Results Lc Nationals 2017,Freestyle,Women,1500,compllete-results-lc-nationals-2017.pdf,national-championships,"[['World', '15:25.48', '8/4/2015', 'Katie Ledecky', 'USA'], ['American', '15:25.48', '8/4/2015', 'Katie Ledecky', 'USA']]",[]
30,Compllete Results Lc Nationals 2017,IM,Women,200,compllete-results-lc-nationals-2017.pdf,national-championships,"[['World', '2:06.12', '8/3/2015', 'Katinka Hosszu', 'HUN'], ['American', '2:06.15', '7/27/2009', 'Ariana Kukors', 'USA'], ['U.S. Open', '2:08.66', '5/17/2015', 'Katinka Hosszu', 'HUN']]",[]
31,Compllete Results Lc Nationals 2017,IM,Men,200,compllete-results-lc-nationals-2017.pdf,national-championships,"[['World', '1:54.00', '7/28/2011', 'Ryan Lochte', 'USA'], ['American', '1:54.00', '7/28/2011', 'Ryan Lochte', 'USA'], ['U.S. Open', '1:54.56', '7/10/2009', 'Ryan Lochte', 'Daytona Beach']]",[]
32,Compllete Results Lc Nationals 2017,Freestyle,Men,800,compllete-results-lc-nationals-2017.pdf,national-championships,"[['World', '7:32.12', '7/29/2009', 'Lin Zhang', 'CHN'], ['American', '7:43.60', '7/31/2013', 'Michael McBroom', 'USA']]",[]
33,Compllete Results Lc Nationals 2017,Freestyle,Women,50,compllete-results-lc-nationals-2017.pdf,national-championships,"[['World', '23.73', '8/1/2009', 'Britta Steffen', 'GER'], ['American', '24.07', '8/17/2008', 'Dara Torres', 'USA'], ['U.S. Open', '24.13', '5/18/2008', 'Cate Campbell', 'AUS']]",[]
34,Compllete Results Lc Nationals 2017,Freestyle,Men,50,compllete-results-lc-nationals-2017.pdf,national-championships,"[['World', '20.91', '12/18/2009', 'Cesar Cielo', 'Filho BRA'], ['American', '21.37', '8/7/2015', 'Nathan Adrian', 'USA']]",[]
1,2021 Speedo Summer Championships East  ,Butterfly,Women,200,2021-speedo-summer-championships-east---complete-results.pdf,national-championships,"[['World', '2:01.81', '10/21/2009', 'Zige Liu', 'CHN'], ['American', '2:04.14', '7/30/2009', 'Mary Descenza', 'USA'], ['U.S. Open', '2:05.85', '6/17/2021', 'Hali Flickinger', 'Sun Devil-AZ']]","[[17, 'Maddie Smutny', 16, 'South Florida Aquatic Club-FG', '2:20.67', '2:17.66'], [18, 'Grace Rainey', 16, 'SwimMAC Carolina-NC', '2:22.66', '2:17.84'], [19, 'Kendal Chunn', 17, 'South Carolina Swim Club-SC', '2:24.82', '2:21.02'], [20, 'Julia Meisner', 17, 'Greater Somerset County YMCA S-NJ', '2:22.21', '2:21.59'], [21, 'Sydney Kang', 16, 'Solo Aquatics-NE', '2:25.38', '2:21.97'], [22, 'Georgia Colborn', 15, 'Western YMCA Wahoos-MA', '2:27.78', '2:25.28']]"
2,2021 Speedo Summer Championships East  ,Butterfly,Men,200,2021-speedo-summer-championships-east---complete-results.pdf,national-championships,"[['World', '1:50.73', '7/24/2019', 'Kristof Milak', 'HUN'], ['American', '1:51.51', '7/29/2009', 'Michael Phelps', 'USA'], ['U.S. Open', '1:52.20', '7/2/2008', 'Michael Phelps', 'Club Wolverine']]","[[17, 'Richard Poplawski', 15, 'Scarlet Aquatics-NJ', '2:05.93', '2:03.59'], [18, 'Iago Moussalem Amaral', 22, 'Indiana Swim Club-IN', '2:04.90', '2:04.24'], [19, 'Pierre Zeineddin', 18, 'Rockville Montgomery Swim Club-PV', '2:04.89', '2:04.45'], [20, 'Lain Weaver', 21, 'Ohio State University-OH', '2:05.73', '2:05.20'], [21, 'Tyler Hong', 18, 'Firestone Akron Swim Team-LE', '2:05.22', '2:05.24'], [22, 'Matthew Ross', 17, 'Tampa Bay Aquatic Club-FL', '2:06.15', '2:05.33'], [23, 'Bode Ringenbach', 18, 'Marlins Of Raleigh-NC', '2:05.44', '2:06.20'], [24, 'David Gapinski', 18, 'Loggerhead Aquatics-FL', '2:06.32', '2:07.11'], [25, 'Trent Russano', 18, 'University of Pittsburgh-AM', '2:06.38', '2:03.18'], [26, 'Tommy Hagar', 16, 'Weymouth Club Waves-NE', '2:07.05', '2:05.41'], [27, 'Owen Dankert', 16, 'Fort Wayne Swim Team-IN', '2:07.71', '2:05.68'], [28, 'Scotty Buff', 16, 'Greater Toledo Aquatic Club-OH', '2:07.50', '2:06.11'], [29, 'Drew Jalbert', 17, 'Connecticut Aquatic Club-CT', '2:07.33', '2:06.69'], [30, 'Kellen Reese', 18, 'Carmel Swim Club-IN', '2:07.04', '2:06.80'], [31, 'Harrison Clinton', 18, 'Coastal Aquatic Club-SC', '2:06.82', '2:09.70'], [33, 'Scotty Buff', 16, 'Greater Toledo Aquatic Club-OH', '2:06.64', '2:07.50'], [34, 'Owen Dankert', 16, 'Fort Wayne Swim Team-IN', '2:04.89', '2:07.71'], [35, 'Seth Roach', 17, 'Southern Crescent Aquatic Team-GA', '2:06.95', '2:07.86'], [37, 'Christian Lee', 16, 'Badger Swim Club,Inc.-MR', '2:04.97', '2:08.54'], [38, 'Alejandro Kincaid', 17, 'Duneland Swim Club-IN', '2:07.68', '2:09.01'], [39, 'Rush Clark', 19, 'Club Seminole-FL', '2:03.43', '2:09.17'], [42, 'Alan Zhang', 16, 'Gator Swim Club-NE', '2:06.35', '2:10.29']]"
3,2021 Speedo Summer Championships East  ,Freestyle,Women,100,2021-speedo-summer-championships-east---complete-results.pdf,national-championships,"[['World', '51.71', '7/23/2017', 'Sarah Sjostrom', 'SWE'], ['American', '52.04', '7/26/2019', 'Simone Manuel', 'USA'], ['U.S. Open', '52.54', '7/25/2018', 'Simone Manuel', 'Stanford Swimmin']]","[[17, 'Catherine Meisner', 17, 'Greater Somerset County YMCA S-NJ', '57.81', '57.13'], [18, 'Katy Pacher', 16, 'North Baltimore Aquatic Club-MD', '57.59', '57.21'], [19, 'Gretchen Lueking', 18, 'Carmel Swim Club-IN', '58.01', '57.29'], [20, 'Anya Mostek', 17, 'Phoenixville YMCA-MA', '57.58', '57.60'], [21, 'Meghan Christman', 16, 'Carmel Swim Club-IN', '58.07', '57.71'], [22, 'Sabrina Johnston', 17, 'Bgc-N. Westchester Marlins-MR', '57.90', '57.76'], [23, 'Fiona Schere', 17, 'North Baltimore Aquatic Club-MD', '57.80', '57.91'], [24, 'Summer Eaker', 18, 'SwimMAC Carolina-NC', '57.86', '57.93'], [25, 'Emily Brown', 15, 'Westerville Aquatic Club-OH', '58.32', '56.94'], [26, 'Ali Pfaff', 16, 'Virginia Gators-VA', '58.53', '57.45'], [27, 'Malia Amuan', 17, 'Phoenix Swimming-NE', '58.29', '57.88'], [28, 'Morgan Thomas', 15, 'Virginia Gators-VA', '58.33', '57.94'], [29, 'Joanie Cash', 18, 'Long Island Aquatic Club-MR', '58.40', '58.41'], [30, 'Emily Way', 15, 'York YMCA-MA', '58.48', '58.47'], [31, 'Alexandra Dicks', 17, 'Unattached CS-FL', '58.48', '58.91'], [32, 'Morgan Razewski', 17, 'SwimMAC Carolina-NC', '58.44', '1:00.07'], [34, 'Ali Pfaff', 16, 'Virginia Gators-VA', '57.53', '58.53'], [35, 'Wyllo Hanson', 16, 'Coast Guard Blue Dolphins-VA', '57.21', '58.62'], [36, 'Gaby Van Brunt', 15, 'Georgia Coastal Aquatic Team-GA', '57.76', '58.64'], [38, 'Kyleigh Tankard', 17, 'Coast Guard Blue Dolphins-VA', '57.58', '58.73'], [39, 'Colleen Duffy', 18, 'Carmel Swim Club-IN', '57.98', '58.75'], [40, 'Michaela Chokureva', 16, 'Phoenix Swimming-NE', '57.62', '59.34'], [41, 'Molly Donlan', 16, 'SwimMAC Carolina-NC', '58.32', '59.36'], [42, 'Mackenzie Headley', 14, 'Farmington Valley YMCA Tsunami-CT', '58.38', '59.44'], [43, 'Zoe Summar', 16, 'Excel Aquatics-SE', '57.88', '59.46'], [44, 'Sydney Kang', 16, 'Solo Aquatics-NE', '57.31', '59.54'], [45, 'Maggie Belbot', 16, 'North Baltimore Aquatic Club-MD', '57.94', '59.87']]"
4,2021 Speedo Summer Championships East  ,Freestyle,Men,100,2021-speedo-summer-championships-east---complete-results.pdf,national-championships,"[['World', '46.91', '7/30/2009', 'Cesar Cielo', 'Filho BRA'], ['American', '46.96', '7/25/2019', 'Caeleb Dressel', 'USA']]","[[17, 'Brendan Whitfield', 16, 'Lynchburg YMCA Swim Team-VA', '52.35', '51.52'], [18, 'Jacob Wimberly', 16, 'SwimMAC Carolina-NC', '52.03', '51.81'], [19, 'Rob Alexy', 16, 'Greater Somerset County YMCA S-NJ', '52.05', '51.86'], [20, ""Tr 'v Monroe"", 18, 'North Palm Beach Swim Club-FG', '52.01', '51.97'], [21, 'Sage Sungail', 17, 'Patriot Aquatics-FL', '52.08', '52.01'], [22, 'Aaron Seymour', 17, 'Georgia Coastal Aquatic Team-GA', '52.38', '52.02'], [23, 'Julian Smith', 18, 'Episcopal AmberJax-FL', '52.25', '52.13'], [24, 'Alexander Hazlett', 17, 'Greenwich Ywca Dolphins Swm Tm-CT', '52.09', '52.18'], [25, 'Lucca Battaglini', 15, 'Club Kick Start-NC', '52.60', '51.55'], [26, 'Harrison Powe', 18, 'SwimMAC Carolina-NC', '52.46', '52.17'], [27, 'Alex Cimera', 17, 'Hudson Explorer Aquatic-LE', '52.50', '52.24'], [28, 'Sebastian Smith', 17, 'Patriot Swim Team-MR', '52.83', '52.31'], [29, 'Erik Linseisen', 17, 'Edge Swim Club-NE', '52.87', '52.37'], [30, 'Daniel Gordon', 17, 'York YMCA-MA', '52.84', '52.68'], [31, 'Tommy Janton', 17, 'Western YMCA Wahoos-MA', '52.43', '52.71'], [32, 'Mitchell Ledford', 16, 'Treasure Coast Swimming Conqui-FL', '52.69', '52.88'], [34, 'Erik Linseisen', 17, 'Edge Swim Club-NE', '52.49', '52.87'], [35, 'Reid Miller', 17, 'SwimMAC Carolina-NC', '51.85', '52.92'], [37, 'Lucas Calderon', 18, 'North Baltimore Aquatic Club-MD', '52.80', '53.64']]"
5,2021 Speedo Summer Championships East  ,Freestyle,Women,800,2021-speedo-summer-championships-east---complete-results.pdf,national-championships,"[['World', '8:04.79', '8/7/2016', 'Katie Ledecky', 'USA'], ['American', '8:04.79', '8/7/2016', 'Katie Ledecky', 'USA']]","[[17, 'Emma Hastings', 17, 'East Carolina Aquatics-NC', '8:47.30', '9:04.32'], [18, 'Sydney Mullin', 17, 'Jersey Wahoos-MA', '8:58.24', '9:05.14']]"
6,2021 Speedo Summer Championships East  ,Freestyle,Men,1500,2021-speedo-summer-championships-east---complete-results.pdf,national-championships,"[['World', '14:31.02', '8/4/2012', 'Yang Sun', 'CHN'], ['American', '14:39.48', '8/13/2016', 'Connor Jaeger', 'USA'], ['U.S. Open', '14:45.54', '7/6/2008', 'Peter Vanderkaay', 'Club Wolverine'], ['World', '3:08.24', '8/11/2008', 'USA Olympic', 'Team'], ['American', '3:08.24', '8/11/2008', 'USA Olympic', 'Team'], ['U.S. Open', '3:11.74', '8/20/2010', 'USA Pan', 'Pacific Team']]",[]
8,2021 Speedo Summer Championships East  ,Freestyle,Women,200,2021-speedo-summer-championships-east---complete-results.pdf,national-championships,"[['World', '1:52.98', '7/29/2009', 'Federica Pellegrini', 'ITA'], ['American', '1:53.61', '7/31/2012', 'Allison Schmitt', 'USA Olympic Team'], ['U.S. Open', '1:54.40', '6/25/2012', 'Allison Schmitt', 'North Baltimore']]","[[17, 'Lainy Kruger', 16, 'Northern KY Clippers Swimming-OH', '2:05.69', '2:02.70'], [18, 'Summer Eaker', 18, 'SwimMAC Carolina-NC', '2:05.67', '2:04.14'], [19, 'Malia Amuan', 17, 'Phoenix Swimming-NE', '2:07.66', '2:04.16'], [20, 'Kaitlynn Sims', 20, 'Club Wolverine-MI', '2:06.17', '2:04.25'], [21, 'Hana Shimizu-Bowers', 16, 'Badger Swim Club,Inc.-MR', '2:07.38', '2:04.70'], [22, 'Lexie Ward', 14, 'Carmel Swim Club-IN', '2:06.42', '2:04.80'], [23, 'Junseo Kim', 18, 'Scarlet Aquatics-NJ', '2:06.56', '2:05.30']]"
9,2021 Speedo Summer Championships East  ,Freestyle,Men,200,2021-speedo-summer-championships-east---complete-results.pdf,national-championships,"[['World', '1:42.00', '7/28/2009', 'Paul Biedermann', 'GER'], ['American', '1:42.96', '8/12/2008', 'Michael Phelps', 'USA'], ['U.S. Open', '1:44.10', '7/1/2008', 'Michael Phelps', 'Club Wolverine']]","[[17, 'Sage Sungail', 17, 'Patriot Aquatics-FL', '1:54.39', '1:52.68'], [18, 'Aaron Shackell', 16, 'Carmel Swim Club-IN', '1:55.11', '1:53.63'], [19, 'Tyler Roberton', 17, 'Tampa Bay Aquatic Club-FL', '1:54.31', '1:53.69'], [20, 'Jake Sciscente', 17, 'Indian River Aquatics-FL', '1:54.89', '1:54.01'], [21, 'Grant Sanders', 24, 'Gator Swim Club-FL', '1:55.05', '1:54.61'], [22, 'James LeBuke', 19, 'Club Wolverine-MI', '1:54.88', '1:55.37'], [23, 'Juancarlos Castrillon', 17, 'Long Island Aquatic Club-MR', '1:54.88', '1:55.62'], [24, 'Trent Russano', 18, 'University of Pittsburgh-AM', '1:54.24', '1:56.09'], [25, 'Lucca Battaglini', 15, 'Club Kick Start-NC', '1:55.57', '1:53.21'], [26, ""Tr 'v Monroe"", 18, 'North Palm Beach Swim Club-FG', '1:55.62', '1:54.01'], [27, 'Mitchell Ledford', 16, 'Treasure Coast Swimming Conqui-FL', '1:55.18', '1:54.32'], [28, 'Christian Lee', 16, 'Badger Swim Club,Inc.-MR', '1:55.55', '1:54.86'], [29, 'Shane Washart', 18, 'South Jersey Aquatic Club-MA', '1:55.46', '1:54.98'], [30, 'Erik Linseisen', 17, 'Edge Swim Club-NE', '1:55.26', '1:55.17'], [31, 'Rob Alexy', 16, 'Greater Somerset County YMCA S-NJ', '1:56.14', '1:55.76'], [32, 'Spencer Freeman', 17, 'Unattached Msa-NC', '1:56.00', '1:56.24'], [34, 'Seth Roach', 17, 'Southern Crescent Aquatic Team-GA', '1:55.77', '1:56.94'], [35, 'Steven Bendoraitis', 17, 'Scarlet Aquatics-NJ', '1:55.73', '1:56.99'], [36, 'Harrison Powe', 18, 'SwimMAC Carolina-NC', '1:55.69', '1:57.03'], [38, 'Ryan Branon', 17, 'North Baltimore Aquatic Club-MD', '1:56.07', '1:57.82'], [40, 'Corey Gambardella', 22, 'Indiana Swim Club-IN', '1:52.60', '1:59.69'], [41, 'Alex Cimera', 17, 'Hudson Explorer Aquatic-LE', '1:55.64', '1:59.82']]"
10,2021 Speedo Summer Championships East  ,Breaststroke,Women,200,2021-speedo-summer-championships-east---complete-results.pdf,national-championships,"[['World', '2:18.95', '7/30/2021', 'Tatjana Schoenmaker', 'RSA'], ['American', '2:19.59', '8/2/2012', 'Rebecca Soni', 'USA Olympic Team'], ['U.S. Open', '2:20.38', '7/7/2009', 'Rebecca Soni', 'Trojan']]","[[17, 'Anna Newman', 18, 'Marlins Of Raleigh-NC', '2:42.16', '2:39.40'], [18, 'Brooke-lynn Clark', 17, 'Coast Guard Blue Dolphins-VA', '2:43.09', '2:39.57'], [19, 'Reagan Rainey', 14, 'SwimMAC Carolina-NC', '2:43.02', '2:40.01'], [20, 'Emily Ellsworth', 17, 'Westerville Aquatic Club-OH', '2:42.70', '2:41.25'], [21, 'Mia Sunseri', 18, 'University of Pittsburgh-AM', '2:42.17', '2:41.31'], [22, 'Kate Mouser', 16, 'Fishers Area Swimming Tigers-IN', '2:41.80', '2:41.59'], [23, 'Caroline Kudela', 17, 'Lifetime Swim Team North Carol-NC', '2:42.47', '2:41.61'], [24, 'Maddie Waggoner', 16, 'Jersey Wahoos-MA', '2:43.65', '2:41.88'], [25, 'Mackenna Lieske', 17, 'Carmel Swim Club-IN', '2:43.71', '2:41.85'], [26, 'Paige Spencer', 17, 'Solo Aquatics-NE', '2:46.24', '2:43.10'], [27, 'Heidi Bruining', 17, 'Patriot Aquatics-FL', '2:47.25', '2:44.35'], [28, 'Olena Sadovska', 17, 'Cleveland Swim Institute-LE', '2:45.03', '2:52.74']]"
11,2021 Speedo Summer Championships East  ,Breaststroke,Men,200,2021-speedo-summer-championships-east---complete-results.pdf,national-championships,"[['World', '2:06.12', '7/26/2019', 'Anton Chupkov', 'RUS'], ['American', '2:07.17', '6/30/2016', 'Josh Prenot', 'Cal Aquatics'], ['U.S. Open', '2:07.17', '6/30/2016', 'Josh Prenot', 'Cal Aquatics']]","[[17, 'Matthew Lucky', 16, 'Sailfish Aquatics-NC', '2:21.26', '2:18.92'], [18, 'Collin McKenzie', 17, 'The Fish-PV', '2:22.38', '2:19.63'], [19, 'Cameron Luarde', 18, 'Fort Wayne Swim Team-IN', '2:22.06', '2:20.31'], [20, 'Toby Barnett', 16, 'Rockville Montgomery Swim Club-PV', '2:22.39', '2:20.97'], [21, 'Harrison Clinton', 18, 'Coastal Aquatic Club-SC', '2:21.93', '2:21.16'], [22, 'Bode Ringenbach', 18, 'Marlins Of Raleigh-NC', '2:22.35', '2:22.56'], [23, 'Tucker Valliere', 16, 'Blues Aquatics-NC', '2:21.63', '2:24.13'], [24, 'Michael Zhang', 17, 'The Fish-PV', '2:22.60', '2:25.25'], [25, 'Aiken Do', 17, 'The Fish-PV', '2:24.20', '2:21.48'], [26, 'Tanner Fatta', 18, 'York YMCA-MA', '2:23.81', '2:21.58'], [27, 'Ray Whittaker', 17, 'Commonwealth Swimming-NE', '2:23.03', '2:21.87'], [28, 'Christopher Xia', 16, 'Solo Aquatics-NE', '2:23.91', '2:22.51'], [29, 'Juan Mora', 17, 'South Florida Aquatic Club-FG', '2:22.69', '2:22.60'], [30, 'Arie Ioselevich', 16, 'Trident Aquatic Club-MR', '2:23.10', '2:22.93'], [31, 'Rylan McDaniel', 17, 'Hudson Explorer Aquatic-LE', '2:23.95', '2:23.24'], [32, 'Brasen Walker', 16, 'Raleigh Swimming Association-NC', '2:23.96', '2:24.44'], [33, 'Aiken Do', 17, 'The Fish-PV', '2:20.60', '2:24.20'], [34, 'Zane Backes', 22, 'Indiana Swim Club-IN', '2:18.03', '2:24.83'], [35, 'Grant Sanders', 24, 'Gator Swim Club-FL', '2:14.58', '2:25.51'], [37, 'Andrew Garner', 18, 'T2 Aquatics-FL', '2:22.25', '2:25.97'], [39, 'Matthew Chang', 17, 'Long Island Aquatic Club-MR', '2:25.41', '2:26.29'], [40, 'Ryan Malicki', 17, 'Carmel Swim Club-IN', '2:20.38', '2:26.49'], [41, 'Alex Karahalis', 16, 'Unattached West-MA', '2:23.64', '2:26.54'], [42, 'John Reese Taylor', 17, 'YMCA of the Triangle Area Swim-NC', '2:21.21', '2:26.72'], [43, 'Max Pintchouk', 17, 'Freedom Aquatics-MR', '2:23.48', '2:26.92'], [44, 'Karl Helmuth', 18, 'Firestone Akron Swim Team-LE', '2:18.42', '2:27.03'], [47, 'Joseph Hong', 18, 'Penn Charter Aquatic Club-MA', '2:20.33', '2:27.68'], [50, 'Brian Uribe', 18, 'Scarlet Aquatics-NJ', '2:27.07', '2:29.28'], [52, 'Christian Lanuza', 18, 'YMCA Of Greenwich Marlins-CT', '2:26.29', '2:32.17'], [53, 'Edward Perkins', 18, 'Marlins Of Raleigh-NC', '2:21.21', '2:33.31'], [1, 'Youssef El Kamash', 26, 'Indiana Swim Club-IN', '2:19.57', '2:18.89'], [2, 'Brett Riley', 21, 'Purdue University-IN/BA-IN', '2:19.57', '2:20.42']]"
12,2021 Speedo Summer Championships East  ,Backstroke,Women,200,2021-speedo-summer-championships-east---complete-results.pdf,national-championships,"[['World', '2:03.35', '7/26/2019', 'Regan Smith', 'USA'], ['American', '2:03.35', '7/26/2019', 'Regan Smith', 'USA'], ['U.S. Open', '2:05.68', '6/25/2013', 'Missy Franklin', 'Colorado STARS-C']]","[[17, 'Lydia Hanlon', 16, 'Area Tallahassee Aquatic Club-FL', '2:18.41', '2:16.92'], [18, 'Haley Scholer', 18, 'Penn Charter Aquatic Club-MA', '2:19.45', '2:17.26'], [19, 'Mya Dewitt', 17, 'Fort Wayne Swim Team-IN', '2:18.64', '2:17.90'], [20, 'Devon Kitchel', 17, 'Carmel Swim Club-IN', '2:19.35', '2:18.68'], [21, 'Anya Mostek', 17, 'Phoenixville YMCA-MA', '2:18.72', '2:18.69'], [22, 'Ali Pfaff', 16, 'Virginia Gators-VA', '2:18.71', '2:19.08'], [23, 'Kayman Neal', 15, 'SwimMAC Carolina-NC', '2:18.69', '2:19.98'], [24, 'Colleen Duffy', 18, 'Carmel Swim Club-IN', '2:18.78', '2:21.31'], [25, 'Grace Black', 16, 'North Baltimore Aquatic Club-MD', '2:19.48', '2:17.19'], [26, 'Sarah Evans', 17, 'Indian River Aquatics-FL', '2:19.64', '2:18.36'], [27, 'Kelsey Cooper', 17, 'Dublin Community Swim Team-OH', '2:20.18', '2:18.67'], [28, 'Lexi Stephens', 15, 'Poseidon Swimming Inc-VA', '2:19.80', '2:19.11'], [29, 'Megan Maholic', 17, 'Peninsula Wave Riders Swimming-LE', '2:20.24', '2:19.20'], [30, 'Libby Grether', 16, 'Dublin Community Swim Team-OH', '2:19.71', '2:19.26'], [31, 'Julienne Saliou', 17, 'Long Island Aquatic Club-MR', '2:20.84', '2:20.65'], [32, 'Riley Trout', 18, 'York YMCA-MA', '2:21.02', '2:21.81'], [33, 'Keira Kask', 16, 'Carmel Swim Club-IN', '2:17.84', '2:21.15'], [34, 'Payton Foster', 15, 'Greenwich Ywca Dolphins Swm Tm-CT', '2:15.69', '2:21.29'], [35, 'Elena Dinehart', 16, 'South Florida Aquatic Club-FG', '2:17.97', '2:21.51'], [36, 'Gaby Van Brunt', 15, 'Georgia Coastal Aquatic Team-GA', '2:20.51', '2:21.77'], [37, 'Caroline Pennington', 18, 'Tac Titans-NC', '2:20.13', '2:22.55'], [39, 'Claire Weinstein', 14, 'Westchester Aquatic Club-MR', '2:17.54', '2:26.19'], [40, 'Zoe Summar', 16, 'Excel Aquatics-SE', '2:16.91', '2:27.36']]"
